ext_id,coordinates,tags
298715485,59.925469 10.494298,amenity:fuel;automated:yes;branch:Rykkinn;brand:Esso;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Esso Express Rykkinn;opening_hours:24/7;operator:RAM AS;phone:+47 67522445;ref:esso:100115664
299707358,59.865199 10.489078,amenity:fuel;automated:yes;branch:Nesbru;brand:Shell;brand:wikidata:Q110716465;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;name:Shell Automat Nesbru;opening_hours:24/7;phone:+47 22665600;ref:st1:9194
301173332,59.9760254 10.8953979,archaeological_site:tumulus;ele:395;historic:archaeological_site;natural:peak;source:survey
302207633,59.925203 10.7513662,amenity:college;name:Arkitektur- og designhøgskolen i Oslo;name:en:The Oslo School of Architecture and Design;wikidata:Q4579140
302543737,59.2112702 10.9398478,name:Quality Hotel Fredrikstad;tourism:hotel;wheelchair:yes
303238047,59.9479701 10.7155471,amenity:library;created_by:Potlatch 0.10d;name:Universitetsbiblioteket i Oslo - Bibliotek for medisin og helsefag;wheelchair:limited
304199267,59.7848516 10.488604,amenity:fuel;automated:yes;branch:Slemmestad;brand:Uno-X;car_wash:yes;email:automat@unox.no;fuel:diesel:yes;fuel:octane_95:yes;name:Uno-X Slemmestad;ref:unox:329
304199408,59.782799 10.488567,"amenity:fuel;branch:Slemmestad;brand:Circle K;car_wash:yes;email:magnus.nielsen@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Slemmestad;opening_hours:Mo-Fr 06:00-23:00, Sa 08:00-23:00, Su 09:00-23:00;phone:+4731281343;ref:circlek:51593;trailer:rental:yes"
305474354,59.278792 10.400687,amenity:fuel;branch:Kjelleveien;brand:Shell;car_wash:yes;compressed_air:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;hgv:yes;name:Shell Kjelleveien;opening_hours:24/7;phone:+47 92614317;ref:st1:9063
305506346,59.2405 10.393595,"amenity:fuel;branch:Vestskogen;brand:Circle K;car_wash:yes;email:morgtu@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Vestskogen;opening_hours:Mo-Fr 06:30-22:00, Sa 08:00-22:00, Su 09:00-23:00;phone:+4733321485;ref:circlek:51636;trailer:rental:yes;wheelchair:yes"
305511535,59.3046295 10.4424378,amenity:school;name:Klokkeråsen skole
305527447,59.230214 10.273877,amenity:school;email:post@gjennestadvgs.no;fee:yes;grades:11-13;isced:level:3;name:Gjennestad videregående skole;old_name:Gjennestad gartnerskole;operator:Gjennestad videregående skole;operator:type:private;phone:+47 33 36 36 00;ref:udir_nsr:990745277;ref:udir_nsr_old:1010039;ref:vgs:313;website:https://gjennestadvgs.no/;wikidata:Q17776231
305528647,59.273367 10.428959,amenity:fuel;branch:Kilen;brand:Esso;brand:wikidata:Q867662;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;name:Esso Kilen;opening_hours:24/7;phone:+47 33376640;ref:esso:100115296;trailer:rental:yes;wheelchair:yes
305590085,59.2242786 10.3364585,alt_name:Shell Melsomvik;amenity:fuel;automated:yes;branch:Melsomvik;brand:Shell;fuel:diesel:yes;fuel:octane_95:yes;name:Shell Express Melsomvik;opening_hours:24/7;phone:+47 22665600;ref:st1:4101
305590205,59.221958 10.305643,"amenity:fuel;branch:Stokke;brand:Circle K;car_wash:yes;email:51653@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Stokke;opening_hours:Mo-Fr 06:00-23:00, Sa-Su 08:00-23:00;phone:+4733336400;ref:circlek:51653;trailer:rental:yes"
305673060,59.7941522 10.3424128,name:Delefurua;natural:tree;note:borderpoint Asker-Lier-Røyken;tourism:attraction
305775363,59.25975 10.414879,alt_name:Esso Kanalen;amenity:fuel;branch:Teie;brand:Esso;brand:wikidata:Q867662;car_wash:yes;compressed_air:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;name:Esso Teie;opening_hours:24/7;phone:+47 33319288;ref:esso:100115164
305775492,59.251865 10.415201,amenity:fuel;branch:Teiehøyden;brand:Shell;brand:wikidata:Q110716465;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell Teiehøyden;opening_hours:24/7;phone:+47 92634866;ref:st1:9155;self_service:yes;trailer:rental:yes
305779608,59.282202 10.418525,amenity:school;capacity:502;email:byskogen.skole@tonsberg.kommune.no;fee:no;grades:1-10;isced:level:1;2;name:Byskogen Kombinerte skole;operator:Tønsberg kommune;operator:type:public;phone:+47 33292300;ref:gsi:7007;ref:udir_nsr:975268683;ref:udir_nsr_old:1006322;website:https://www.tonsberg.kommune.no/
305784763,59.2668242 10.3568129,amenity:school;created_by:Potlatch 0.10e;name:Hogsnes skole
305785378,59.285461 10.33206,amenity:school;capacity:239;email:sem.skole@tonsberg.kommune.no;fee:no;grades:1-7;isced:level:1;name:Sem skole;operator:Tønsberg kommune;operator:type:public;phone:+47 33354530;ref:gsi:7070;ref:udir_nsr:975271153;ref:udir_nsr_old:1006417;website:https://www.tonsberg.kommune.no/
305788453,59.316475 10.392,amenity:school;capacity:212;email:barkaker.skole@tonsberg.kommune.no;fee:no;grades:1-7;isced:level:1;name:Barkåker skole;operator:Tønsberg kommune;operator:type:public;phone:+47 33406600;ref:gsi:7062;ref:udir_nsr:875271172;ref:udir_nsr_old:1003619;website:https://www.tonsberg.kommune.no/
305789097,59.321516 10.406333,"amenity:fuel;branch:Grøstad;brand:Shell;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;name:Shell Grøstad;opening_hours:Mo-Fr 07:00-22:00, Sa 08:00-22:00, Su 09:00-22:00;phone:+47 33003840;ref:st1:9462"
305913819,59.931273 10.716363,email:postboks@sporveismuseet.no;fee:yes;museum:railway;name:Sporveismuseet;name:en:The Tramway Museum;name:no:Sporveismuseet;opening_hours:Sa-Mo 12:00-15:00;phone:+47 22609409;tourism:museum;website:https://www.sporveismuseet.no/;wheelchair:limited;wikidata:Q7107052
305954881,59.93248 10.722101,amenity:fuel;branch:Marienlyst;brand:Shell;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell Marienlyst;opening_hours:24/7;phone:+47 22565817;ref:st1:9007
306224064,59.2430015 10.8944049,name:Skåratoppen;tourism:viewpoint
306226096,59.1826631 10.9316646,archaeological_site:tumulus;historic:archaeological_site;name:Holtevarden;wheelchair:no
306233118,59.457601 10.6926089,amenity:community_centre;leisure:sports_centre
307508937,59.932344 10.712638,amenity:theatre;name:Chateau Neuf;website:https://studentersamfundet.no/;wheelchair:limited
307733468,59.9665861 10.793,amenity:school;isced:level:3;name:Rønningen folkehøgskole;wheelchair:yes
308042361,59.948315 10.723941,amenity:fuel;atm:yes;branch:Sogn;brand:Esso;brand:wikidata:Q867662;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;name:Esso Sogn;opening_hours:24/7;phone:+47 22587780;ref:esso:100115402
308128332,59.8345999 10.4412717,name:Scandic Asker;tourism:hotel;wheelchair:yes
308128363,59.8359148 10.4325936,artist_name:Irene Nordli;artwork_type:sculpture;image:https://photos.app.goo.gl/UprWmKtZXiqaMk7t9;mapillary:258249166085858;name:Don't be a Stranger;start_date:2006;tourism:artwork
309019622,59.9266085 10.0658774,name:Hovlandsvarden;tourism:viewpoint
309020349,59.8192082 10.1276927,dnt:classification:betjent;dnt:lock:no;ele:385;email:eiksetra@dntdrammen.no;name:Eiksetra;network:Den Norske Turistforening;operator:DNT Drammen og Omegn;ref:kartverket:hytte:1152;service:full;source:date:2011-03-18 13:44:56;supervisor:DOT;tourism:alpine_hut;website:https://eiksetraturisthytte.dnt.no/;wikidata:Q17769337;wikipedia:no:Eiksetra
309359818,59.6916806 10.4968985,man_made:tower;tourism:viewpoint
309437275,59.2211796 10.870083,man_made:tower;name:Sprinkelen;tourism:viewpoint;tower:type:observation
311268459,59.909467 10.740858,name:Att | Kvadraturen - Revier;tourism:hotel
312517488,59.925026 10.845033,amenity:fuel;atm:yes;branch:Alna;brand:Esso;brand:wikidata:Q867662;brand:wikipedia:en:Esso;car_wash:yes;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;name:Esso Alna;opening_hours:24/7;phone:+47 22304748;ref:esso:100115384;trailer:rental:yes
312531486,59.890557 10.768363,amenity:bench;backrest:no;material:wood;seats:4;tourism:viewpoint
312575103,59.973246 10.0052086,amenity:townhall;name:Modum rådhus;ref:3047;website:http://modum.kommune.no/
313948538,59.2426914 10.9564682,historic:ruins;information:history;source:survey;tourism:information
314939032,59.14924 10.9334075,archaeological_site:tumulus;historic:archaeological_site;name:Lunderamsa
314939033,59.1918234 10.9240173,tourism:viewpoint
314939034,59.1711801 10.9214144,amenity:bench;tourism:viewpoint
321336830,59.7420443 10.3661992,amenity:kindergarten;name:Bitehagen barnehage
322592584,59.613837 10.408095,museum:local;name:Svelvik museum;opening_hours:covid19:restricted;tourism:museum;website:https://www.facebook.com/SvelvikMuseum/
322592721,59.6068754 10.4029047,access:yes;amenity:library;name:Svelvik folkebibliotek;phone:+47 33 78 02 70;ref:isil:NO-2071100;website:https://www.svelvik.kommune.no/no/Kommunale-tjenester-informasjon/Kultur--og-publikumsservice/Svelvik-folkebibliotek/
322592723,59.605797 10.402626,amenity:school;capacity:347;email:tommeras.skole@drammen.kommune.no;fee:no;grades:1-7;isced:level:1;name:Tømmerås skole;operator:Drammen kommune;operator:type:public;phone:+47 33 78 03 66;ref:gsi:7079;ref:udir_nsr:975268721;ref:udir_nsr_old:1006325;website:http://drammen.kommune.no/tjenester/skole/skolene-i-drammen/tommeras-skole/;wikidata:Q19393703
322593145,59.61697 10.404084,amenity:fuel;branch:Svelvik;brand:Shell;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell Svelvik;opening_hours:24/7;phone:+47 90799663;ref:st1:9457
322779020,59.794387 10.44599,amenity:fuel;branch:Heggedal;brand:Esso;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;name:Esso Heggedal;opening_hours:24/7;phone:+47 66785020;ref:esso:100356900
323125178,59.6271064 10.3965371,amenity:school;created_by:Merkaartor 0.12;name:Ebbestad skole;wikidata:Q28718613
323126225,59.6113041 10.4075818,amenity:bank;atm:yes;branch:Svelvik;brand:Sparebanken Øst;name:Sparebanken Øst Svelvik;opening_hours:Mo-Fr 10:00-15:00;phone:-47 33 51 38 32;ref:bankorg:912851737;website:https://www.oest.no/
323126228,59.6089122 10.4048466,amenity:kindergarten;created_by:Merkaartor 0.12
323126696,59.6006937 10.4050825,created_by:Merkaartor 0.12;name:Homannsberget Camping;tourism:caravan_site
324069273,59.8657306 10.3390459,"historic:memorial;inscription:HER, VED MYGGHEIM, SKJEDDE LILLE JULAFTEN 1972 EN AV DE STØRSTE FLYULYKKER I NORSK HISTORIE. ET PASSASJERFLY FRA ÅLESUND STYRTET OG 40 MENNESKER MISTET LIVET. VI MINNES DEM I ÆREBØDIGHET. ________  ASKER KOMMUNE / BRAATHENS REIST HØSTEN 1998;memorial:memorial;name:""Braathens flight 239"";note:no:Fly styrtet her;tourism:attraction"
324349974,59.4254298 10.4868021,name:Marinemuseet;name:en:Royal Norwegian Navy Museum;tourism:museum;website:https://www.forsvaretsmuseer.no/Marinemuseet;wikidata:Q6515327;wikipedia:da:Marinemuseet
324350286,59.4258055 10.4872846,name:Preus Fotomuseum;tourism:museum;website:https://www.preusmuseum.no/;wikidata:Q3743147;wikipedia:en:Preus Museum
324357954,59.404585 10.470263,amenity:fuel;branch:Tveiten;brand:Shell;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Shell Tveiten;opening_hours:24/7;phone:+47 92632465;ref:st1:9025
324367969,59.414119 10.48099,"amenity:fuel;branch:Horten;brand:Esso;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Esso Horten;opening_hours:Mo-Fr 06:00-24:00, Sa 08:00-24:00, Su 09:00-24:00;phone:+47 33031930;ref:esso:100115060;trailer:rental:yes"
324382006,59.356147 10.438649,amenity:fuel;automated:yes;branch:Ra;brand:Uno-X;email:automat@unox.no;fuel:diesel:yes;fuel:octane_95:yes;name:Uno-X Ra;ref:unox:703
325064284,59.9173752 10.7091982,amenity:cinema;check_date:2023-06-10;name:Gimle Kino;wheelchair:yes;wikidata:Q11971985
325089557,59.917966 10.709479,amenity:fuel;branch:Frogner;brand:Shell;brand:wikidata:Q110716465;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell Frogner;opening_hours:24/7;phone:+47 22559367;ref:st1:9137
325636287,59.9157955 10.7978559,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Hartvig Nissens skole;operator:Oslo kommune;operator:type:public;phone:+47 23464800;ref:udir_nsr:974590891;ref:udir_nsr_old:1005531;ref:vgs:3024;website:https://hartvig-nissen.vgs.no;wikidata:Q3276962;wikimedia_commons:Category:Hartvig Nissens skole;wikipedia:en:Hartvig Nissen School
325637818,59.916892 10.717999,"amenity:school;email:lycee@rcassin.no;fee:yes;grades:11-13;isced:level:3;name:Lycee Francais Rene Cassin, videregående skole;operator:Association Du Lycee Francais Rene Cassin D'oslo;operator:type:private;phone:+47 22925120;ref:udir_nsr:975051293;ref:udir_nsr_old:1006281;website:https://rcassin.no/"
325868329,59.9361726 10.7656686,amenity:theatre;name:Soria Moria;wikidata:Q14914997
325994341,59.4367211 10.5945823,name:Hotell Jeløy Radio;old_name:Jeløy Kurs- og Konferansesenter;tourism:hotel;wheelchair:limited
327682245,59.049976 10.033852,amenity:theatre;facebook:https://www.facebook.com/teaterhusetmunken/;name:Teaterhuset Munken;operator:Larvik Barne- og Ungdomsteater;website:https://teaterhusetmunken.no/
329424184,59.8546889 10.3828157,direction:040-170;ele:459;name:Bergsåstoppen;natural:peak;source:ele:notebook;tourism:viewpoint
330082033,59.923972 10.702639,alt_name:Oslo bymuseum;fee:no;name:Bymuseet;name:en:Oslo City Museum;name:ru:Городской музей;old_name:Oslo Bymuseum;opening_hours:Tu-Su 11:00-16:00;toilets:wheelchair:yes;tourism:museum;wheelchair:limited;wikidata:Q2578922;wikipedia:en:Oslo City Museum
331143839,59.45382 10.704438,backcountry:yes;impromptu:yes;name:Lurvelegg;tourism:camp_site;wheelchair:no
331256834,59.8458944 10.3576549,capacity:8;dnt:classification:ubetjent;dnt:iid:1508;dnt:lock:yes;ele:455;name:Hovdehytta;network:Den Norske Turistforening;operator:DNT Oslo og Omegn;ref:kartverket:hytte:1443;supervisor:DNT Oslo og Omegn;Asker Turlag;tourism:wilderness_hut;website:https://ut.no/hytte/hovdehytta
331273417,59.9345685 10.7669381,"alt_name:Torshovoksen;artist_name:Asbjørg Borgfelt;artwork_type:sculpture;description:Asbjørg Borgfelt  (1900-1976) Oksefontene 1926 Skulptur: Bronse Sokkel: Larvikitt, mørk grå Annet: Larvikitt, (basseng, fontene), kantstein rundt nederst utenfor basseng;image:https://photos.app.goo.gl/E269LYrxJ7qvXM728;material:bronze;name:Oksefontenen;tourism:artwork;website:http://okk.kunstsamlingen.no/objects/1665/oksefontene"
331298134,59.8582343 10.4771136,"amenity:fuel;branch:Hvalstad;brand:YX 7-Eleven;email:711no7584@7-eleven.no;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;hgv:yes;name:YX 7-Eleven Hvalstad;opening_hours:Mo-Fr 06:00-23:00, Sa 08:00-23:00, Su 09:00-23:00;phone:+47 66845572;ref:yx:10417584;shop:yes;wheelchair:yes"
331329326,59.3416869 10.7293064,description:bird_watching;leisure:bird_hide;shelter:no;source:Bing;tourism:viewpoint
331450902,59.729773 10.224497,amenity:fuel;branch:Rundtom;brand:Circle K;car:rental:yes;car_wash:yes;compressed_air:yes;email:51540@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;hgv:yes;internet_access:wlan;name:Circle K Rundtom;opening_hours:24/7;phone:+4732818119;ref:circlek:51540;trailer:rental:yes;wheelchair:yes
338438041,59.8890706 10.5223144,alt_name:Sandvika kino;amenity:cinema;name:ODEON Sandvika;website:https://www.odeonkino.no/kino/NCG86609/odeon-sandvika;wheelchair:limited
338462333,59.96222 10.641823,"amenity:fuel;branch:Bogstad;brand:Circle K;car_wash:yes;email:53933@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;name:Circle K Bogstad;opening_hours:Mo-Fr 06:00-23:00, Sa-Su 08:00-23:00;phone:+4723253030;ref:circlek:53933;trailer:rental:yes"
338830597,59.125507 10.204276,amenity:school;capacity:320;email:virik.skole@sandefjord.kommune.no;fee:no;grades:1-7;isced:level:1;name:Virik skole;operator:Sandefjord kommune;operator:type:public;phone:+47 33416660;ref:gsi:7027;ref:udir_nsr:974594374;ref:udir_nsr_old:1005588;website:https://www.sandefjord.kommune.no//;wikidata:Q19398217
339284088,59.7748386 10.2984217,leisure:sports_centre;name:Reistad skytebane;operator:Lier skytterlag;sport:shooting
343239009,59.7815658 10.2917236,name:Brennaåsen;tourism:viewpoint
343508885,59.7862478 10.3763258,capacity:4;dnt:classification:ubetjent;dnt:iid:1526;dnt:lock:yes;ele:250;name:Småvannsbu;network:Den Norske Turistforening;operator:DNT Oslo og Omegn;ref:kartverket:hytte:1458;supervisor:DNT Oslo og Omegn;Asker Turlag;tourism:wilderness_hut;website:https://ut.no/hytte/smaavannsbu
344097265,59.8503517 10.3869959,name:Hesthagekastet;tourism:viewpoint
353298371,59.909405 10.753184,name:Thon Hotel Opera;toilets:wheelchair:yes;tourism:hotel;wheelchair:yes
355545417,59.9636711 10.8925123,access:yes;amenity:library;name:Deichman Romsås;phone:+47 22 10 45 95;ref:isil:NO-2031800;website:https://www.deichman.no/romsas
355588767,59.8272101 10.4510791,amenity:kindergarten;created_by:Potlatch 0.10f
355603501,59.829721 10.468635,amenity:fuel;branch:Vettre;brand:Shell;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;name:Shell Vettre;opening_hours:24/7;phone:+47 66780622;ref:st1:4068;wheelchair:yes
355897870,59.833184 10.420324,amenity:fuel;branch:Asker;brand:Shell;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell Asker;opening_hours:24/7;phone:+47 66799090;ref:st1:9268
356033358,59.9030276 10.7887911,amenity:kindergarten;capacity:74;max_age:5;min_age:1;name:Kværnerbyen FUS barnehage;no-barnehage:nsrid:991875417;operator:Kværnerbyen Fus barnehage AS;operator:type:private
356345433,59.9156064 10.8049863,name:Scandic Helsfyr;tourism:hotel
358485761,59.910294 10.724758,amenity:cinema;name:Felix konferansesenter;wheelchair:yes
361368848,59.928574 10.760733,amenity:cinema;check_date:2023-01-22;name:Ringen Kino;opening_hours:Mo-Sa 11:00-21:30; Su 12:00-21:30;toilets:wheelchair:yes;wheelchair:yes;wikidata:Q19386612;wikipedia:no:Ringen kino
361527775,59.9387643 10.0023443,name:Vikersund Skiflygingsbakke;tourism:attraction
365528533,59.264558 10.422187,amenity:school;capacity:232;email:traeleborg.skole@tonsberg.kommune.no;fee:no;grades:1-7;isced:level:1;name:Træleborg skole;operator:Tønsberg kommune;operator:type:public;phone:+47 33 34 81 30;ref:gsi:7029;ref:udir_nsr:975268675;ref:udir_nsr_old:1006321;website:https://www.tonsberg.kommune.no/
365536054,59.2926234 10.4236242,created_by:Potlatch 0.10f;leisure:sports_centre;name:Eikhallen
365762108,59.2006146 10.4423689,created_by:Potlatch 0.10f;leisure:sports_centre;name:Hårkollhallen
365762741,59.225485 10.404157,leisure:sports_centre;name:Wilhelmsenhallen;wheelchair:limited
368322138,59.2697533 10.4631121,leisure:sports_centre;name:Slagenhallen;wheelchair:limited
374170762,59.2471853 10.9988645,amenity:kindergarten;created_by:osm2go v0.6.14
376564207,59.9126114 10.7463314,artwork_type:sculpture;image:https://photos.app.goo.gl/ChpYXShxQcC43Tnp8;mapillary:682464559213124;material:stone;tourism:artwork
