ext_id,coordinates,tags
node/274090142,41.7690017 23.4265769,ele:1811;int_name:Banderitsa;name:хижа Бъндерица;name:cs:chata Banderica;name:de:Banderitza-Hütte;name:pl:Schronisko Banderica;source:bgtopomaps;tourism:alpine_hut;wikimedia_commons:File:Piringebirge Hütte Banderitza auf 1811m.jpg
node/274090155,41.967485 24.544202,ele:1556;name:х.Върховръх;source:bgtopomaps;tourism:alpine_hut
node/274090159,42.7647055 25.5029398,ele:1058;name:х.Българка;source:bgtopomaps;tourism:alpine_hut
node/274090160,42.7497909 24.8957131,ele:1363;name:х.Плевен;source:bgtopomaps;tourism:alpine_hut
node/274090162,41.7344682 23.524758,ele:2243;name:хижа Безбог;name:cs:chata Bezbog;name:en:Bezbog Hut;name:hu:Bezbog menedékház;source:bgtopomaps;tourism:alpine_hut
node/274090164,41.9551049 24.8939742,disused:yes;ele:1115;name:х. Безово;source:bgtopomaps;tourism:alpine_hut
node/274090166,42.7721874 24.3912428,ele:1613;name:х. Вежен;tourism:alpine_hut
node/274090181,41.8194615 24.5822773,ele:1455;facebook:https://www.facebook.com/TheWonderfulBridges/;name:Хижа Чудни мостове;phone:+359888474355;+359 889 619 591;source:bgtopomaps;tourism:alpine_hut;website:https://wonderfulbridges.com/;wikidata:Q89689873;wikipedia:bg:Чудни мостове (хижа)
node/274090187,41.904989 24.521602,ele:1638;name:х.Модър;source:bgtopomaps;tourism:alpine_hut
node/274090192,42.7047707 24.8523712,ele:1373;name:х.Васил Левски;source:bgtopomaps;tourism:alpine_hut
node/274090210,42.23001 23.62905,ele:1932;name:х.Чакър войвода;source:bgtopomaps;tourism:alpine_hut
node/274090213,42.60704 24.508905,ele:1477;name:х.Средногорец;source:bgtopomaps;tourism:alpine_hut
node/274090238,41.8208824 24.573377,ele:1625;name:хижа Скални мостове;phone:+359 88 296 6288;source:bgtopomaps;tourism:alpine_hut
node/274090243,41.5536193 23.6347795,alt_name:mk:Попови Ливади;ele:1388;name:х. Попови ливади;name:cs:Popovi Livadi;name:mk:Попови Ливади;old_name:х. Папаз чаир;source:bgtopomaps;tourism:alpine_hut
node/274090261,42.8914777 23.1741572,ele:717;name:х.Люляка;source:bgtopomaps;tourism:alpine_hut
node/274090263,42.7852831 24.5293026,ele:1570;fee:yes;internet_access:none;name:х. Козя Стена;operator:ТД „Академик” - Русе;source:bgtopomaps;tourism:alpine_hut
node/274090268,42.5923255 24.5011784,ele:1388;name:хижа Чивира;source:bgtopomaps;tourism:alpine_hut;wikipedia:bg:Чивира (хижа)
node/274090270,42.7512655 24.9938544,ele:1507;internet_access:wlan;name:х.Тъжа;name:en:Tazha hut;source:bgtopomaps;tourism:alpine_hut
node/274090272,42.2305315 23.3035972,ele:1862;name:х.Скакавица;source:bgtopomaps;tourism:alpine_hut
node/274090275,42.7510302 24.6496244,ele:1575;name:х. Орлово гнездо;source:bgtopomaps;tourism:alpine_hut
node/274090280,42.6079169 24.296645,abandoned:yes;ele:1328;name:Кръстьо Чолаков;source:bgtopomaps;tourism:alpine_hut
node/274090282,42.8217724 23.6531771,ele:1419.5;name:х. Мургаш;source:bgtopomaps;tourism:alpine_hut
node/274090285,42.8451485 22.649218,"check_date:2023-07-29;ele:706;loc_name:Пейна воденица;name:хижа ""Ерма"";source:bgtopomaps;tourism:alpine_hut"
node/274090291,42.765434 24.1481584,ele:1468;name:х. Тихят кът;source:bgtopomaps;tourism:alpine_hut
node/274090293,41.7591728 23.5470745,ele:1473.3;name:Гоце Делчев;source:bgtopomaps;tourism:alpine_hut;wikidata:Q4272522;wikipedia:bg:Гоце Делчев (хижа)
node/274090299,41.6429544 24.6903407,ele:1613;name:хижа Студенец;source:bgtopomaps;tourism:alpine_hut;wikidata:Q89689527
node/274090304,42.7586526 25.1145951,contact:instagram:https://www.instagram.com/h.mazalat_official/;ele:1521;email:h.mazalat35@abv.bg;facebook:https://www.facebook.com/h.mazalat;fee:yes;internet_access:wlan;internet_access:fee:no;name:х. Мазалат;phone:+359 2 491 0020;source:bgtopomaps;tourism:alpine_hut;website:http://mazalat.hiji.eu/;wikidata:Q11771950;wikipedia:bg:Мазалат (хижа)
node/274090315,42.6641868 24.8289734,ele:1227;name:х.Равнец;source:bgtopomaps;tourism:alpine_hut
node/274090322,42.0805041 23.6280681,ele:1781;name:х.Трещеник старо;source:bgtopomaps;tourism:alpine_hut
node/274090324,42.739333 25.426033,ele:1385;name:х.Младост;source:bgtopomaps;tourism:alpine_hut
node/274090326,42.711069 25.0370493,ele:1370;name:х.Триглав;source:bgtopomaps;tourism:alpine_hut
node/274090329,42.5875359 23.2140917,building:levels:2;ele:1631;int_name:Ostritsa hut;name:х.Острица;name:en:Ostritsa hut;private:yes;source:bgtopomaps;tourism:alpine_hut;wikidata:Q89689726
node/274090336,42.1064523 23.7938006,ele:1767;name:х.Христо Смирненски;source:bgtopomaps;tourism:alpine_hut
node/274090337,42.5948516 23.2248564,ele:1631;name:х. Трендафила;source:bgtopomaps;tourism:alpine_hut
node/274090340,42.572417 24.460083,ele:1322;name:х.Барикадите(изоставена);source:bgtopomaps;tourism:alpine_hut
node/274090342,42.5873953 23.3184336,ele:1438;name:х.Северина;source:bgtopomaps;tourism:alpine_hut
node/274090344,42.775072 24.481354,ele:1670;fee:yes;int_name:H. Eho;internet_access:wlan;internet_access:fee:no;name:х. Ехо;operator:ТД „Академик” - Русе;source:bgtopomaps;tourism:alpine_hut
node/274090350,42.7728668 24.2619998,ele:1940;name:хижа Планински извори (изоставена);source:bgtopomaps;tourism:alpine_hut
node/274090355,41.9910498 24.6513114,disused:yes;ele:1242;name:х. Равнища;source:bgtopomaps;tourism:alpine_hut
node/274090356,41.7025578 24.7877153,ele:1699;name:х.Елица;source:bgtopomaps;tourism:alpine_hut
node/274090357,42.0776881 23.6317519,ele:0;name:х.Трещеник;source:bgtopomaps;tourism:alpine_hut
node/274090360,41.9960573 24.7592773,disused:yes;ele:1191;name:хижа Руен;source:bgtopomaps;tourism:alpine_hut;wikidata:Q89690418
node/274090361,41.8464156 24.5503149,ele:1697;name:х.Персенк;source:bgtopomaps;tourism:alpine_hut
node/276350257,42.6022 23.1424234,amenity:fuel
node/276350261,42.6017181 23.1415816,amenity:fuel
node/276350264,42.6009622 23.1305167,"amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol;opening_hours:PH,Mo-Su 00:00-24:00;operator:Петрол АД"
node/276354103,42.2181397 23.0765858,amenity:fuel;name:Техно Ойл
node/276707204,43.5234691 26.5212598,amenity:fuel;brand:Rompetrol;brand:wikidata:Q1788862;name:Rompetrol;name:bg:Ромпетрол
node/276707213,43.5215274 26.5346975,amenity:fuel;brand:Shell;brand:wikidata:Q110716465;fuel:adblue:yes;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_100:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell;name:en:Shell;opening_hours:24/7;operator:Shell България ЕАД;phone:+359 87 998 6412
node/276707217,43.524253 26.5573221,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:en:Petrol;operator:Петрол АД
node/276707224,43.3149901 26.923008,amenity:fuel;brand:Shell;brand:wikidata:Q110716465;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_100:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Shell;opening_hours:24/7;phone:+359 54 800 440
node/277313390,42.4894537 26.4999443,addr:city:Ямбол;addr:postcode:8600;addr:street:Димитър Благоев;amenity:fuel;brand:Shell;brand:wikidata:Q110716465;name:Shell;name:bg:Шел;name:en:Shell;opening_hours:24/7;operator:Shell България ЕАД
node/277382098,43.3113459 25.9169486,amenity:fuel
node/277932039,42.6251456 23.3754218,addr:city:София;addr:housenumber:111;addr:postcode:1766;addr:street:бул. Александър Малинов;brand:Holiday Inn;brand:wikidata:Q2717882;name:Holiday Inn Sofia;opening_hours:24/7;phone:+359 2 807 0707;stars:5;tourism:hotel;website:https://www.hisofiahotel.com/
node/277971947,42.6645179 23.4115849,addr:city:София;addr:housenumber:2;addr:postcode:1528;addr:street:5006;addr:suburb:НПЗ Искър;amenity:bank;atm:yes;brand:Обединена Българска Банка;brand:en:United Bulgarian Bank;brand:wikidata:Q7887555;int_name:UBB;name:Обединена Българска Банка;name:en:United Bulgarian Bank;operator:United Bulgarian Bank;short_name:ОББ;short_name:bg:ОББ;short_name:en:UBB;website:https://www.ubb.bg/
node/278226668,43.5156818 26.5139407,amenity:fuel
node/278404095,43.5221198 26.5222357,name:Хотел Разград;name:en:Hotel Razgrad;tourism:hotel
node/278616386,41.8444431 23.4835987,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol;opening_hours:24/7;operator:Петрол АД;phone:+359 88 530 3974;wheelchair:limited
node/278617024,41.8439702 23.4902688,int_name:Bansko;name:Банско;name:fr:Gare de Bansko;name:mk:Банско;public_transport:station;railway:station;wikidata:Q30744831
node/278890536,42.000082 24.0868898,amenity:fuel
node/279111892,43.3198195 27.1159983,amenity:fuel;brand:ОМВ;brand:wikidata:Q168238;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:ОМВ;name:en:OMV;opening_hours:24/7;operator:ОМВ България ООД;phone:+359 2 93298080;shop:convenience;wheelchair:yes
node/279111896,43.3206218 27.1156725,amenity:fuel;brand:ОМВ;brand:wikidata:Q168238;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:ОМВ;name:en:OMV;opening_hours:24/7;operator:ОМВ България ООД;phone:+359 2 93298081;wheelchair:yes
node/279111899,43.3003374 27.2265306,amenity:fuel;brand:Shell;brand:wikidata:Q110716465;name:Shell;operator:Shell
node/279111903,43.2970781 27.2290377,amenity:fuel;brand:Shell;brand:wikidata:Q110716465;name:Shell;operator:Shell
node/279996683,43.2508781 28.0273875,bus:yes;name:Писател;public_transport:stop_position
node/279997955,43.2243125 27.9937688,amenity:fuel;name:ЕКО;name:bg:ЕКО;operator:EKO
node/279997957,43.2197741 27.940714,amenity:fuel;brand:EKO;brand:wikidata:Q111603199;compressed_air:yes;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_92:no;fuel:octane_95:yes;fuel:octane_98:yes;name:EKO;name:bg:ЕКО;payment:coins:yes;payment:mastercard:yes;payment:notes:yes;payment:visa:yes;payment:visa_debit:yes
node/279997958,43.2201426 27.9384557,amenity:fuel;brand:ОМВ;brand:wikidata:Q168238;compressed_air:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:ОМВ;name:en:OMV;opening_hours:24/7;operator:ОМВ България ООД;phone:+359 2 93298008
node/279997978,43.2337225 27.8597785,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;compressed_air:yes;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД
node/279997979,43.233475 27.8644773,amenity:fuel
node/279997980,43.2335567 27.8655091,amenity:fuel
node/279999103,43.2342255 27.8769893,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД;ref:Б096
node/279999104,43.2295747 27.8992093,alt_name:Insa Oil;amenity:fuel;brand:InsaOil;brand:wikidata:Q110644700;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Insaоil;name:bg:Инса Оил;name:en:Insaоil
node/279999585,43.2334775 27.9645924,name:картинг писта варна;name:en:Varna Karting;tourism:attraction;url:http://www.varnakarting.com
node/280314906,43.3707861 26.5384805,amenity:fuel
node/280314907,43.2546936 26.5575684,amenity:fuel;fuel:metan:yes
node/280314913,43.2489072 26.5505993,amenity:fuel;brand:ОМВ;brand:wikidata:Q168238;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:ОМВ;name:en:OMV;opening_hours:24/7;operator:ОМВ България ООД;phone:+359 2 93298018
node/280315065,43.2256037 26.5547473,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;fuel:octane_95:yes;fuel:octane_98:yes;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл;shop:kiosk
node/280315066,43.2243021 26.553713,amenity:fuel;brand:Rompetrol;brand:wikidata:Q1788862;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Rompetrol
node/280318014,43.2314542 26.5616906,amenity:fuel;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;operator:Ванеда ООД
node/280318107,43.2456806 26.5809135,amenity:fuel
node/280728673,41.8234355 23.5570971,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД
node/281144692,42.7406882 23.2761026,int_name:Obelya;name:Обеля;name:bg:Обеля;name:en:Obelya;network:Софийско метро;public_transport:station;railway:station;start_date:2003-04-20;station:subway;subway:yes;wheelchair:yes;wikidata:Q2622634;wikipedia:bg:Метростанция „Обеля“
node/281144759,42.7267975 23.2618521,int_name:Slivnitsa;layer:-1;name:Сливница;name:bg:Сливница;name:en:Slivnitsa;network:Софийско метро;operator:Метрополитен ЕАД;public_transport:station;railway:station;start_date:1998-01-28;station:subway;subway:yes;wikidata:Q2626797;wikipedia:bg:Метростанция „Сливница“
node/281544322,42.5640944 27.520014,bus:yes;highway:bus_stop;name:Летище Бургас;name:en:Burgas Airport;name:ru:11 автобус до Эвредики;public_transport:platform
node/281909574,41.575196 23.7467543,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД
node/281909649,41.5737354 23.7474709,amenity:fuel;brand:EКО;name:ЕKO;name:en:EКО;operator:ЕKO България
node/283703117,43.2140987 27.9408284,bus:yes;name:Делфинариума-2;public_transport:stop_position
node/286131962,42.9102186 23.8950711,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Lukoil
node/286432423,42.5675123 27.492716,int_name:Sarafovo;name:Сарафово;railway:station
node/286578633,42.5218283 27.3045828,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД
